번호,상호,영업표지,대표자,등록번호,업종
331,(주)이바돔,강촌식당,김현호,20181034,한식
332,디앤비푸드,대부대왕유부초밥,이동건,20200676,한식
333,(주)비피알,바푸리죽앤즙,현미숙,20150801,한식
334,(주)일미리,일미리 금계찜닭,조기범,20130100434,한식
335,(주)이바돔,이바돔 외식 Family,김현호,20150411,한식
336,(주)이바돔,조선갈비실록,김현호,20180003,한식
337,(주)엉터리,국가대패,박영준,20190651,한식
338,(주)이바돔,조선화로집,김현호,20180004,한식
339,(주)이바돔,이바돔감자탕,김현호,20080200103,한식
340,백촌푸드,백촌진짜대구막창,김규남,20160225,한식
341,(주)네모비앤에프,네모오징어,박철훈,20170835,한식
342,유한책임회사다짐에프엔비,소소한쌈,김정준,20200011,한식
343,브라더푸드,브라더직화배달삼겹,장성주,20200665,한식
344,(주)톰앤드,통달배,최혁준,20180648,한식
345,(주)둘레쿡스,제주둘레국수,정영훈,20190792,한식
346,정상FC,불한당,강영민,20190038,한식
347,다렘식품,명태천국 명태조림감자탕,유인호,20190873,한식
348,맛있는이야기,닭발싸롱,김용성,20151042,한식
349,(주)한솥,한솥,이영덕,20080100308,한식
350,(주)낙지볶음개미집,개미집,안경희,20140220,한식
351,(주)장충동왕족발,논보달,신신자,20200666,한식
352,(주)핵가족,전복서커스,양동모,20180120,한식
353,(주)핵가족,제주양가네해물한상,양동모,20190659,한식
354,중앙식품,춘천중앙로숯불닭갈비,우중열,20190069,한식
355,와이지유통,곤드레찜드레,윤현정,20181248,한식
356,(주)콜라겐랩,마왕족발,박근준,20160884,한식
357,(주)가연푸드,류아저씨의화동생갈비,류경선,20140593,한식
358,(주)푸드앤이노베이션,미스터시래기,조지은,20141067,한식
359,농업회사법인(주)주원산오리,오릿대,이우진,20080500025,한식
360,(주)이바돔,닭불92,김현호,20200660,한식
361,케이에스에이치(KSH)푸드,서민족발,조희원,20190769,한식
362,(주)에스엔알푸드,153포인츠(POINTZ),김연주,20150034,한식
363,지에이치컴퍼니,마통삼(마스터통삼겹),고영헌,20171177,한식
364,(주)진고집,진고집동해동태탕&냉면,진근화,20171099,한식
