번호,상호,영업표지,대표자,등록번호,업종
338,장모육계유통,장모님치킨,김영애,20080300005,치킨
339,(주)티비비씨,코리안바베큐,이원성,20080200047,치킨
340,(주)제이케이글로벌,야들리애,박정근,20090100067,치킨
341,(주)시원전설의푸드,전설의치킨,김재선,20110100524,치킨
342,(주)꼭그닭,꼭그닭치킨,노영승,20150775,치킨
343,(주)호경에프씨,치키니아,이용재,20160504,치킨
344,용달푸드,용달통닭,양소정,20181010,치킨
345,(주)삼통치킨,삼통치킨,김병곤,20090100369,치킨
346,(주)더콥,꼬꼬봉투통닭,장미림,20170049,치킨
347,(주)한국일오삼,처갓집플러스케이준치킨,신동욱,20080200120,치킨
348,BRD백록담,BRD백록담,안수현,20100600034,치킨
349,(주)비에이지본스,본스치킨,"김도균, 안정제",20080100055,치킨
350,(주)한국일오삼,처갓집양념치킨,신동욱,20080200106,치킨
351,(주)원우푸드,치킨뱅이,김원천,20080100393,치킨
352,(주)여유와즐거움,111치킨,김형인,20181095,치킨
353,(주)아이센스푸드,치킨의민족,"황승원, 이수철, 최정길",20181268,치킨
354,한울림상사,두존치킨,신기우,20080500013,치킨
355,치킨사냥푸드,치킨사냥,이주현,20190956,치킨
356,(주)천수푸드,홍희통닭,오장진,20140795,치킨
357,(주)맥시칸,맥시칸치킨,문경필,20080200276,치킨
358,(주)더기발한,치킨이남달라,최병수,20190385,치킨
359,팔삼육산업(주),836숯불바베큐치킨,이진연,20161154,치킨
360,청년공작소,파리에다녀온치킨,김대완,20170297,치킨
361,(주)육칠팔,치킨678,김기곤,20110100132,치킨
362,(주)참이맛,농부치킨,문정미,20160699,치킨
363,(주)모던키친컴퍼니,모던통닭,최명우,20160757,치킨
364,케이와이푸드(주),치킨더홈,박등환,20080100499,치킨
365,(주)썬더치킨,썬더치킨,윤옥수,20130538,치킨
366,선진VFC,브이에프씨치킨파티(VFC치킨파티),최랑식,20110600010,치킨
367,(주)오경,오!유니통닭,오경윤,20160585,치킨
368,SJ원푸드시스템,부산통닭,정혜련,20130100176,치킨
369,설원식품,몽키스비어,조유준,20180990,치킨
370,(주)디토코리아,94번가,진인환,20130100222,치킨
371,(주)이수푸드빌,거성치킨,이병억,20130100442,치킨
372,(주)이수푸드빌,오마이치킨,이병억,20080100737,치킨
373,(자)징기스칸,징기스칸치킨,김현동,20100500010,치킨
374,영맨푸드,동네아저씨치킨,김영만,20140289,치킨
375,(주)시대푸드,치킨시대,정호열,20130224,치킨
376,(주)올치에프씨,신통치킨,김동역,20140100,치킨
377,오복가,전국3대치킨 오성통닭,홍은주,20160963,치킨
378,(주)웰빙을만드는사람들,요치킨,명정길,20151012,치킨
379,아이에스크리에이티브,더후라이팬치킨클럽,이정규,20140813,치킨
380,아이에스크리에이티브,더후라이팬 후라이드 치킨,이정규,20080100399,치킨
381,(주)보드람씨앤알,보드람 치킨,김태범,20080200018,치킨
382,(주)폴스타컴퍼니,김군네통닭집,김형남,20150495,치킨
383,(주)마리푸드,범벅치킨,박말희,20151050,치킨
384,승우유통,비에프씨치킨(B.F.C치킨),이창완,20080400016,치킨
385,(주)다사랑,다사랑,박주성,20080400025,치킨
386,오복가,수준이 다른 치킨,안상우,20160965,치킨
387,(주)퐁텐,쌀통닭,상보규,20130123,치킨
388,(주)꼬꼬에프앤비,맛닭꼬,인치수,20110100490,치킨
389,(주)더기발한,더기발한치킨(The기발한치킨),최병수,20110100457,치킨
390,포맨에프엔씨,꼬꼬팜,정재현,20170968,치킨
391,(주)김가네,치킨방앗간,김용만,20140041,치킨
392,(주)베스트포굿,수비드68⁰C닭한마리,양경민,20190713,치킨
393,깜닭치킨,깜닭치킨,조재순,20161217,치킨
394,치킨19,치킨19(chicken19),김윤미,20160991,치킨
395,지(G)1푸드,지붕위에,이준형,20100600072,치킨
396,에펄크,군치킨,윤혜경,20160231,치킨
397,명동닭튀김,명동닭튀김,김상훈,20171314,치킨
398,(주)비브라더스,존슨켄터키,이재영,20140971,치킨
399,추억닭발(본점),추억닭발,임영철,20180682,치킨
400,원흥닭발통닭,원흥닭발통닭,이홍일,20170364,치킨
401,(주)스타푸드코리아,킹스타치킨,이병철,20190614,치킨
402,(주)마세다린,사바사바치킨앤비어,정태환,20080200049,치킨
403,(주)마세다린,가마로강정,정태환,20120100651,치킨
404,(주)대현푸드빌,오늘통닭,김종현,20090100082,치킨
405,(주)희락푸드,나의 이름은 닭강정,서희동,20181153,치킨
406,농업회사법인(주)도연에프앤비,치킨투어237,김이종,20190580,치킨
407,(주)시원전설의푸드,솥뚜껑바베큐통닭,김재선,20190581,치킨
408,꼬꼬스토리,꼬꼬STORY(꼬꼬스토리),윤아영,20190571,치킨
409,(주)에스와이네트웍스,윙글,김시영,20120100546,치킨
410,늘품에프앤씨,파리에 다녀온 치킨,"김태훈, 정정자",20190543,치킨
411,(주)컬투에프앤비,컬투치킨,임종완,20100100628,치킨
412,(주)한울,돈치킨,박의태,20080100259,치킨
413,후라이드의정석,후라이드의 정석,김종관,20190530,치킨
414,(주)유앤아이레시피,김종용누룽지통닭,김종용,20151090,치킨
415,호림푸드,오빠담치킨,정호,20190490,치킨
416,세아씨앤푸드,홍단,이주영,20190485,치킨
417,세아씨앤푸드,달감치킨,이주영,20190487,치킨
418,세아씨엔푸드,중앙시장통닭,이주영,20190488,치킨
419,에너지연구소,박사치킨,황정길,20190021,치킨
420,테트리스,테트리스 찜닭,김선일,20171319,치킨
421,순구,순구치떡,"이경자, 임희성",20160999,치킨
422,오지고신(辛)찜닭,오지고찜닭,이영진,20190469,치킨
423,(주)더블유앤제이홀딩스,쏘닭,박성재,20141015,치킨
